"","Season","Squad","Comp","Player","Nation","Pos","Age","MP","Min_Playing_Time","Mn_per_MP_Playing_Time","Min_percent_Playing_Time","Mins_Per_90_Playing_Time","Starts_Starts","Mn_per_Start_Starts","Compl_Starts","Subs_Subs","Mn_per_Sub_Subs","unSub_Subs","PPM_Team_Success","onG_Team_Success","onGA_Team_Success","Plus_Minus_Team_Success","Plus_Minus90_Team_Success","On_minus_Off_Team_Success","onxG_Team_Success_xG_","onxGA_Team_Success_xG","xGPlus_Minus_Team_Success_xG","xGPlus_Minus90_Team_Success_xG","On_minus_Off_Team_Success_xG","PlayerURL","MP_Playing_Time"
"104",NA,"2023 Atlético Mineiro","Série A","Edenílson","BRA","MF,FW","33",28,1368,49,40,15.2,15,74,4,13,19,7,1.86,22,12,10,0.66,0.22,19.8,19.4,0.5,0.03,-0.21,"https://fbref.com/en/players/4e50f20e/Edenilson",NA
"105",NA,"2023 Atlético Mineiro","Série A","Rubens","BRA","DF,MF","21",24,1352,56,39.5,15,14,76,3,10,28,13,1.96,23,11,12,0.8,0.45,21.5,13,8.5,0.56,0.68,"https://fbref.com/en/players/ae23d044/Rubens",NA
"106",NA,"2023 Atlético Mineiro","Série A","Bruno Fuchs","BRA","DF","23",15,1088,73,31.8,12.1,13,83,8,2,3,8,2,17,9,8,0.66,0.2,14.5,10.4,4.1,0.34,0.27,"https://fbref.com/en/players/ee89e28d/Bruno-Fuchs",NA
"107",NA,"2023 Atlético Mineiro","Série A","Hyoran","BRA","MF,FW","29",12,691,58,20.2,7.7,12,58,0,0,NA,16,1.75,9,6,3,0.39,-0.17,9.7,7.6,2.2,0.28,0.16,"https://fbref.com/en/players/ffb88c28/Hyoran",NA
"108",NA,"2023 Atlético Mineiro","Série A","Alan Franco","ECU","MF,FW","24",18,840,47,24.6,9.3,9,72,5,9,21,5,2,15,7,8,0.86,0.44,11.9,10.4,1.6,0.17,0.02,"https://fbref.com/en/players/c76b161b/Alan-Franco",NA
"109",NA,"2023 Atlético Mineiro","Série A","Igor Rabello","BRA","DF","27",11,692,63,20.2,7.7,7,85,6,4,25,9,1.55,11,8,3,0.39,-0.17,8.9,9.3,-0.4,-0.05,-0.26,"https://fbref.com/en/players/48048864/Igor-Rabello",NA
"110",NA,"2023 Atlético Mineiro","Série A","Pedrinho","BRA","MF,FW","24",15,629,42,18.4,7,6,74,0,9,21,9,1.27,7,4,3,0.43,-0.12,6.7,6,0.7,0.1,-0.06,"https://fbref.com/en/players/6796e284/Pedrinho",NA
"111",NA,"2023 Atlético Mineiro","Série A","Eduardo Vargas","CHI","FW","33",12,470,39,13.7,5.2,4,77,2,8,20,7,1.17,7,2,5,0.96,0.5,7.7,3.2,4.6,0.88,0.84,"https://fbref.com/en/players/bd603c00/Eduardo-Vargas",NA
"112",NA,"2023 Atlético Mineiro","Série A","Nathan Silva","BRA","DF","25",4,360,90,10.5,4,4,90,4,0,NA,6,2.5,8,1,7,1.75,1.37,6.2,3.4,2.8,0.71,0.62,"https://fbref.com/en/players/369d907c/Nathan-Silva",NA
"113",NA,"2023 Atlético Mineiro","Série A","Patrick","BRA","MF,FW","30",23,559,24,16.3,6.2,2,68,1,21,20,15,1.87,8,7,1,0.16,-0.44,9.2,8,1.2,0.19,0.05,"https://fbref.com/en/players/92add14e/Patrick",NA
"114",NA,"2023 Atlético Mineiro","Série A","Alan Kardec","BRA","FW,MF","34",14,265,19,7.7,2.9,2,58,0,12,12,9,0.86,2,6,-4,-1.36,-2.04,4.2,3,1.2,0.4,0.27,"https://fbref.com/en/players/e7fba767/Alan-Kardec",NA
"115",NA,"2023 Atlético Mineiro","Série A","Matheus Mendes","BRA","GK","23",2,180,90,5.3,2,2,90,2,0,NA,34,3,6,2,4,2,1.56,3.1,1.9,1.1,0.57,0.44,"https://fbref.com/en/players/d0d01f62/Matheus-Mendes",NA
"116",NA,"2023 Atlético Mineiro","Série A","Réver","BRA","DF,FW","38",9,117,13,3.4,1.3,1,90,1,8,3,28,2.8,5,3,2,1.54,1.05,1.4,2.6,-1.2,-0.95,-1.14,"https://fbref.com/en/players/1938fd6a/Rever",NA
"117",NA,"2023 Atlético Mineiro","Série A","Dodô","BRA","DF","30",1,59,59,1.7,0.7,1,59,0,0,NA,11,3,1,1,0,0,-0.54,0.3,0.9,-0.6,-0.93,-1.1,"https://fbref.com/en/players/99931185/Dodo",NA
"118",NA,"2023 Atlético Mineiro","Série A","Alisson","BRA","MF,DF","17",5,49,10,1.4,0.5,0,NA,0,5,10,18,0.2,0,1,-1,-1.84,-2.4,0.6,0.4,0.2,0.36,0.21,"https://fbref.com/en/players/d26ee8de/Alisson",NA
"119",NA,"2023 Atlético Mineiro","Série A","Isaac","BRA","FW","18",1,19,19,0.6,0.2,0,NA,0,1,19,1,0,0,0,0,0,-0.53,0.2,0,0.2,2.54,2.4,"https://fbref.com/en/players/f689c342/Isaac",NA
"120",NA,"2023 Atlético Mineiro","Série A","Paulo Vitor","BRA","MF","18",1,17,17,0.5,0.2,0,NA,0,1,17,19,3,1,0,1,5.29,4.79,0.5,0,0.5,2.47,2.33,"https://fbref.com/en/players/efe7683f/Paulo-Vitor",NA
"121",NA,"2023 Atlético Mineiro","Série A","Carlos Eduardo","BRA","MF,FW","18",2,12,6,0.4,0.1,0,NA,0,2,6,18,3,1,0,1,7.5,7,1,0.1,0.8,6.34,6.21,"https://fbref.com/en/players/6fefa986/Carlos-Eduardo",NA
"122",NA,"2023 Atlético Mineiro","Série A","Gabriel Delfim","BRA","GK","20",0,NA,NA,NA,NA,0,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/012beb6e/Gabriel-Delfim",NA
"123",NA,"2023 Atlético Mineiro","Série A","Rômulo","BRA","DF","19",0,NA,NA,NA,NA,0,NA,0,0,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/11ed92f7/Romulo",NA
"124",NA,"2023 Flamengo","Série A","Fabrício Bruno","BRA","DF","26",NA,3060,90,89.5,34,34,90,34,0,NA,2,1.88,53,35,18,0.53,1.53,45.1,39.4,5.7,0.17,0.41,"https://fbref.com/en/players/470d197b/Fabricio-Bruno",34
"125",NA,"2023 Flamengo","Série A","Léo Pereira","BRA","DF","27",NA,2645,83,77.3,29.4,32,83,25,0,NA,0,1.81,44,33,11,0.37,0.03,40.3,34.5,5.8,0.2,0.33,"https://fbref.com/en/players/bd247251/Leo-Pereira",32
"126",NA,"2023 Flamengo","Série A","Gerson","BRA","MF","25",NA,2687,84,78.6,29.9,31,85,23,1,45,1,1.75,45,32,13,0.44,0.31,36.8,37.3,-0.5,-0.02,-0.65,"https://fbref.com/en/players/8827bf46/Gerson",32
"127",NA,"2023 Flamengo","Série A","Ayrton Lucas","BRA","DF","25",NA,2592,74,75.8,28.8,29,85,22,6,23,0,1.77,44,28,16,0.56,0.77,35.4,30.8,4.6,0.16,0.15,"https://fbref.com/en/players/db90b737/Ayrton-Lucas",35
"128",NA,"2023 Flamengo","Série A","Wesley","BRA","DF","19",NA,2514,72,73.5,27.9,27,85,22,8,27,1,1.74,41,32,9,0.32,-0.17,37.6,34.4,3.3,0.12,-0.03,"https://fbref.com/en/players/f2c49c79/Wesley",35
"129",NA,"2023 Flamengo","Série A","Pedro","BRA","FW","25",NA,2151,63,62.9,23.9,26,75,10,8,24,1,1.74,36,24,12,0.5,0.36,31.2,26.9,4.3,0.18,0.15,"https://fbref.com/en/players/1ab6fad3/Pedro",34
"130",NA,"2023 Flamengo","Série A","Thiago Maia","BRA","MF","25",NA,2101,66,61.4,23.3,26,77,11,6,19,2,1.66,29,28,1,0.04,-0.84,26.5,25.5,0.9,0.04,-0.22,"https://fbref.com/en/players/91e58f66/Thiago-Maia",32
"131",NA,"2023 Flamengo","Série A","Erick Pulgar","CHI","MF","29",NA,2000,80,58.5,22.2,22,85,17,3,45,1,2.2,38,17,21,0.95,1.39,29.2,26.1,3.1,0.14,0.04,"https://fbref.com/en/players/4611e028/Erick-Pulgar",25
"132",NA,"2023 Flamengo","Série A","Giorgian De Arrascaeta","URU","MF,FW","28",NA,1842,66,53.9,20.5,22,75,8,6,32,0,1.86,32,22,10,0.49,0.26,27.6,25.7,1.9,0.09,-0.07,"https://fbref.com/en/players/be8d02dd/Giorgian-De-Arrascaeta",28
"133",NA,"2023 Flamengo","Série A","Everton Soares","BRA","FW,MF","26",NA,1741,53,50.9,19.3,21,73,4,12,17,5,1.73,29,24,5,0.26,-0.22,25.5,23.5,2,0.1,-0.04,"https://fbref.com/en/players/b1cbc666/Everton-Soares",33
"134",NA,"2023 Flamengo","Série A","Matheus Cunha","BRA","GK","21",NA,1580,83,46.2,17.6,18,88,17,1,5,19,1.74,28,22,6,0.34,-0.05,23.8,26.4,-2.6,-0.15,-0.51,"https://fbref.com/en/players/9475960a/Matheus-Cunha",19
"135",NA,"2023 Flamengo","Série A","Gabriel Barbosa","BRA","FW","26",NA,1540,59,45,17.1,17,78,9,9,24,3,1.65,23,24,-1,-0.06,-0.78,23.4,22.5,0.9,0.06,-0.12,"https://fbref.com/en/players/72d0e1b6/Gabriel-Barbosa",26
"136",NA,"2023 Flamengo","Série A","Everton Ribeiro","BRA","FW,MF","33",NA,1475,49,43.1,16.4,15,68,1,15,31,4,1.67,26,13,13,0.79,0.75,22.4,17,5.4,0.33,0.36,"https://fbref.com/en/players/68fb50a2/Everton-Ribeiro",30
"137",NA,"2023 Flamengo","Série A","Agustín Rossi","ARG","GK","27",NA,1350,90,39.5,15,15,90,15,0,NA,10,1.8,20,12,8,0.53,0.27,17.4,12.3,5.1,0.34,0.35,"https://fbref.com/en/players/ef223e5f/Agustin-Rossi",15
"138",NA,"2023 Flamengo","Série A","Bruno Henrique","BRA","FW,MF","32",NA,1543,53,45.1,17.1,14,78,4,15,30,1,1.79,20,18,2,0.12,-0.46,23.8,17.6,6.2,0.36,0.44,"https://fbref.com/en/players/5edff24f/Bruno-Henrique",29
"139",NA,"2023 Flamengo","Série A","Victor Hugo","BRA","MF,FW","18",NA,1274,42,37.3,14.2,12,73,3,18,22,8,1.77,17,18,-1,-0.07,-0.7,16.6,19.3,-2.7,-0.19,-0.5,"https://fbref.com/en/players/33fca7f7/Victor-Hugo",30
"140",NA,"2023 Flamengo","Série A","David Luiz","BRA","DF","35",NA,994,66,29.1,11,11,78,7,4,35,6,1.67,17,15,2,0.18,-0.26,16.8,18,-1.1,-0.1,-0.32,"https://fbref.com/en/players/c0e27d1a/David-Luiz",15
"141",NA,"2023 Flamengo","Série A","Luiz Araújo","BRA","FW,MF","26",NA,785,39,23,8.7,10,62,3,10,16,1,1.65,16,10,6,0.69,0.41,11,10.1,0.9,0.1,-0.03,"https://fbref.com/en/players/fa18c72e/Luiz-Araujo",20
"142",NA,"2023 Flamengo","Série A","Matheuzinho","BRA","DF","22",NA,620,56,18.1,6.9,7,75,4,4,23,10,1.64,9,5,4,0.58,0.26,7.1,6.2,0.9,0.13,0.01,"https://fbref.com/en/players/2a5bc0cd/Matheuzinho",11
"143",NA,"2023 Flamengo","Série A","Filipe Luís","BRA","DF","37",NA,527,53,15.4,5.9,6,79,2,4,13,18,2.6,9,5,4,0.68,0.37,8.1,7.4,0.8,0.13,0.01,"https://fbref.com/en/players/e4ed2628/Filipe-Luis",10
"144",NA,"2023 Flamengo","Série A","Santos","BRA","GK","32",NA,490,82,14.3,5.4,5,89,4,1,45,32,1.5,8,8,0,0,-0.43,8.7,6.4,2.3,0.42,0.34,"https://fbref.com/en/players/b8d0b69c/Santos",6
"145",NA,"2023 Flamengo","Série A","Matheus França","BRA","MF,FW","18",NA,369,41,10.8,4.1,5,63,0,4,14,4,1.56,12,5,7,1.71,1.5,9,3.4,5.6,1.37,1.39,"https://fbref.com/en/players/077faf72/Matheus-Franca",9
"146",NA,"2023 Flamengo","Série A","Allan","BRA","MF","25",NA,482,54,14.1,5.4,4,87,3,5,27,2,1.11,6,7,-1,-0.19,-0.65,7.8,6.6,1.2,0.23,0.12,"https://fbref.com/en/players/b15e93aa/Allan",9
"147",NA,"2023 Flamengo","Série A","Pablo","BRA","DF","31",NA,421,60,12.3,4.7,4,83,2,3,30,31,1.14,3,6,-3,-0.64,-1.15,4.1,4.5,-0.5,-0.1,-0.26,"https://fbref.com/en/players/29d8ad3f/Pablo",7
"148",NA,"2023 Flamengo","Série A","Guillermo Varela","URU","DF","29",NA,233,47,6.8,2.6,3,73,0,2,7,22,1.8,3,4,-1,-0.39,-0.81,2.5,3.2,-0.7,-0.26,-0.41,"https://fbref.com/en/players/5c961282/Guillermo-Varela",5
"149",NA,"2023 Flamengo","Série A","Arturo Vidal","CHI","MF,DF","35",NA,252,42,7.4,2.8,2,75,0,4,26,5,2,3,5,-2,-0.71,-1.17,5.1,4.5,0.5,0.19,0.08,"https://fbref.com/en/players/67cdbc0e/Arturo-Vidal",6
"150",NA,"2023 Flamengo","Série A","Marinho","BRA","FW,DF","32",NA,82,21,2.4,0.9,0,NA,0,4,21,3,0.75,2,3,-1,-1.1,-1.5,2.2,1.7,0.4,0.47,0.36,"https://fbref.com/en/players/c077c735/Marinho",4
"151",NA,"2023 Flamengo","Série A","Igor","BRA","MF","19",NA,78,20,2.3,0.9,0,NA,0,4,20,14,1,1,2,-1,-1.15,-1.56,1.2,1.3,0,-0.05,-0.17,"https://fbref.com/en/players/fb19d550/Igor",4
"152",NA,"2023 Flamengo","Série A","Rodrigo Caio","BRA","MF,DF","29",NA,65,13,1.9,0.7,0,NA,0,5,13,32,1.8,1,2,-1,-1.38,-1.79,0.6,0.9,-0.3,-0.37,-0.5,"https://fbref.com/en/players/186ed8f1/Rodrigo-Caio",5
"153",NA,"2023 Flamengo","Série A","Pedrinho","BRA","FW","19",NA,19,19,0.6,0.2,0,NA,0,1,19,1,1,0,0,0,0,-0.37,0.4,0,0.4,1.75,1.63,"https://fbref.com/en/players/118d25ee/Pedrinho",1
"154",NA,"2023 Flamengo","Série A","Matheus Gonçalves","BRA","FW,MF","17",NA,16,8,0.5,0.2,0,NA,0,2,8,10,3,1,0,1,5.63,5.28,0.3,0.8,-0.5,-2.87,-3,"https://fbref.com/en/players/071a6836/Matheus-Goncalves",2
"155",NA,"2023 Flamengo","Série A","André Inácio","BRA","FW","20",NA,16,8,0.5,0.2,0,NA,0,2,8,12,0.5,0,0,0,0,-0.37,0.3,0.6,-0.2,-1.33,-1.46,"https://fbref.com/en/players/cc77d69c/Andre-Inacio",2
"156",NA,"2023 Flamengo","Série A","Cleiton","BRA","DF","19",NA,NA,NA,NA,NA,0,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/741c6251/Cleiton",0
"157",NA,"2023 Flamengo","Série A","Evertton","BRA","MF","19",NA,NA,NA,NA,NA,0,NA,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/4961c6f4/Evertton",0
"158",NA,"2023 Flamengo","Série A","Lorran","BRA","FW","16",NA,NA,NA,NA,NA,0,NA,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/f87b8eed/Lorran",0
"159",NA,"2023 Flamengo","Série A","Petterson","BRA","FW","19",NA,NA,NA,NA,NA,0,NA,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/9943597e/Petterson",0
"160",NA,"2023 Flamengo","Série A","Rayan","BRA","MF","18",NA,NA,NA,NA,NA,0,NA,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/68a5956c/Rayan",0
"161",NA,"2023 Flamengo","Série A","Hugo Souza","BRA","GK","24",NA,NA,NA,NA,NA,0,NA,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/c02e5af1/Hugo-Souza",0
"162",NA,"2023 Flamengo","Série A","Zé Welinton","BRA","DF","19",NA,NA,NA,NA,NA,0,NA,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/c1e1eba6/Ze-Welinton",0
"163",NA,"2023 Botafogo (RJ)","Série A","Lucas Perri","BRA","GK","25",38,3375,89,98.7,37.5,38,89,37,0,NA,0,1.68,58,36,22,0.59,2.59,50.1,47.9,2.2,0.06,1.91,"https://fbref.com/en/players/5dbd461a/Lucas-Perri",NA
"164",NA,"2023 Botafogo (RJ)","Série A","Víctor Cuesta","ARG","DF","34",35,3150,90,92.1,35,35,90,35,0,NA,0,1.8,55,32,23,0.66,1.32,47.2,45.6,1.6,0.05,0.14,"https://fbref.com/en/players/39fb428f/Victor-Cuesta",NA
"165",NA,"2023 Botafogo (RJ)","Série A","Adryelson","BRA","DF","24",35,2996,86,87.6,33.3,35,86,29,0,NA,0,1.74,51,29,22,0.66,0.87,46.5,43.1,3.4,0.1,0.54,"https://fbref.com/en/players/e980e78d/Adryelson",NA
"166",NA,"2023 Botafogo (RJ)","Série A","Marlon Freitas","BRA","MF","27",36,2909,81,85.1,32.3,33,87,27,3,17,1,1.69,52,33,19,0.59,0.24,44.9,42.5,2.4,0.08,0.28,"https://fbref.com/en/players/ae3181de/Marlon-Freitas",NA
"167",NA,"2023 Botafogo (RJ)","Série A","Carlos Eduardo","BRA","MF","33",34,2670,79,78.1,29.7,32,83,15,2,14,0,1.74,46,24,22,0.74,0.86,37.3,37.6,-0.4,-0.01,-0.21,"https://fbref.com/en/players/1a234d32/Carlos-Eduardo",NA
"168",NA,"2023 Botafogo (RJ)","Série A","Tchê Tchê","BRA","MF,DF","30",36,2658,74,77.7,29.5,32,80,12,4,24,0,1.61,41,31,10,0.34,-0.96,36.5,35.7,0.8,0.03,-0.03,"https://fbref.com/en/players/5f2caf8f/Tche-Tche",NA
"169",NA,"2023 Botafogo (RJ)","Série A","Tiquinho Soares","BRA","FW","32",33,2436,74,71.2,27.1,30,78,12,3,30,0,1.64,39,24,15,0.55,0.01,34,34.9,-0.9,-0.03,-0.23,"https://fbref.com/en/players/4d982baf/Tiquinho-Soares",NA
"170",NA,"2023 Botafogo (RJ)","Série A","Júnior Santos","BRA","FW","28",37,2163,58,63.2,24,30,68,5,7,18,1,1.65,30,18,12,0.5,-0.15,28.2,27.1,1.1,0.04,0.03,"https://fbref.com/en/players/9109e933/Junior-Santos",NA
"171",NA,"2023 Botafogo (RJ)","Série A","João Victor Santos Sá","BRA","FW","28",33,2127,64,62.2,23.6,27,72,2,6,30,0,1.58,39,19,20,0.85,0.78,29.9,26.5,3.4,0.15,0.3,"https://fbref.com/en/players/1a1033a1/Joao-Victor-Santos-Sa",NA
"172",NA,"2023 Botafogo (RJ)","Série A","Leonel Di Plácido","ARG","DF","29",32,2355,74,68.9,26.2,25,85,17,7,32,3,1.75,41,30,11,0.42,-0.42,34.3,36.9,-2.6,-0.1,-0.43,"https://fbref.com/en/players/a5e7e6dd/Leonel-Di-Placido",NA
"173",NA,"2023 Botafogo (RJ)","Série A","Fernando Marçal","BRA","DF","33",22,1626,74,47.5,18.1,20,78,15,2,30,1,1.36,30,20,10,0.55,0,23.9,23.8,0.1,0.01,-0.05,"https://fbref.com/en/players/9ae9eaea/Fernando-Marcal",NA
"174",NA,"2023 Botafogo (RJ)","Série A","Hugo","BRA","DF","21",22,1395,63,40.8,15.5,13,85,11,9,32,13,1.64,23,14,9,0.58,0.05,22.8,20.3,2.4,0.16,0.21,"https://fbref.com/en/players/de3dc682/Hugo",NA
"175",NA,"2023 Botafogo (RJ)","Série A","Luis Henrique","BRA","FW,MF","21",34,1381,41,40.4,15.3,13,64,1,21,26,2,1.74,21,12,9,0.59,0.06,20.2,18.7,1.5,0.1,0.11,"https://fbref.com/en/players/f36d5624/Luis-Henrique",NA
"176",NA,"2023 Botafogo (RJ)","Série A","Danilo Barbosa","BRA","MF,DF","26",23,1011,44,29.6,11.2,10,78,6,13,17,7,1.96,14,17,-3,-0.27,-1.16,11.3,18,-6.7,-0.59,-0.89,"https://fbref.com/en/players/0557ff4f/Danilo-Barbosa",NA
"177",NA,"2023 Botafogo (RJ)","Série A","Gabriel","BRA","MF","29",16,866,54,25.3,9.6,10,74,0,6,21,4,1.5,13,5,8,0.83,0.37,14.2,9.1,5.1,0.51,0.65,"https://fbref.com/en/players/0d10333c/Gabriel",NA
"178",NA,"2023 Botafogo (RJ)","Série A","Rafael","BRA","DF","32",9,482,54,14.1,5.4,8,59,2,1,13,0,2.67,8,2,6,1.12,0.66,5.8,5.6,0.2,0.04,0.01,"https://fbref.com/en/players/9a1f2e1c/Rafael",NA
"179",NA,"2023 Botafogo (RJ)","Série A","Lucas Fernandes","BRA","MF","25",13,473,36,13.8,5.3,5,65,0,8,18,16,2.08,9,4,5,0.95,0.46,8.3,5.5,2.8,0.54,0.59,"https://fbref.com/en/players/a109d777/Lucas-Fernandes",NA
"180",NA,"2023 Botafogo (RJ)","Série A","Philipe Sampaio","BRA","DF","28",12,498,42,14.6,5.5,4,90,4,8,17,25,2.15,10,10,0,0,-0.65,4.7,6.5,-1.8,-0.32,-0.42,"https://fbref.com/en/players/72733d93/Philipe-Sampaio",NA
"181",NA,"2023 Botafogo (RJ)","Série A","Gustavo Sauer","BRA","FW,MF","29",6,258,43,7.5,2.9,4,52,0,2,26,13,2.5,7,4,3,1.05,0.53,4.7,3.8,0.9,0.32,0.31,"https://fbref.com/en/players/fd53959e/Gustavo-Sauer",NA
"182",NA,"2023 Botafogo (RJ)","Série A","Diego Costa","ESP","FW","34",13,517,40,15.1,5.7,3,81,2,10,28,0,0.92,9,8,1,0.17,-0.45,6,7.1,-1.2,-0.21,-0.28,"https://fbref.com/en/players/a190d597/Diego-Costa",NA
"183",NA,"2023 Botafogo (RJ)","Série A","Matias Segovia","PAR","FW","20",21,651,31,19,7.2,2,69,0,19,27,12,1.95,16,4,12,1.66,1.37,13.1,10,3.1,0.43,0.49,"https://fbref.com/en/players/afc545ff/Matias-Segovia",NA
"184",NA,"2023 Botafogo (RJ)","Série A","Janderson","BRA","FW,MF","23",18,414,23,12.1,4.6,2,74,0,16,17,13,1.33,8,6,2,0.43,-0.13,7.6,6.7,1,0.21,0.21,"https://fbref.com/en/players/8b89c34e/Janderson",NA
"185",NA,"2023 Botafogo (RJ)","Série A","JP Galvão","BRA","DF","21",4,201,50,5.9,2.2,2,79,1,2,22,20,1,3,2,1,0.45,-0.11,3.4,1.6,1.8,0.79,0.8,"https://fbref.com/en/players/55b2c39b/JP-Galvao",NA
"186",NA,"2023 Botafogo (RJ)","Série A","Bastos","ANG","DF","31",4,118,30,3.5,1.3,2,51,0,2,8,10,1.25,0,2,-2,-1.53,-2.15,0.9,2,-1.1,-0.86,-0.92,"https://fbref.com/en/players/c01c66d9/Bastos",NA
"187",NA,"2023 Botafogo (RJ)","Série A","Carlos Alberto","BRA","FW,MF","20",15,296,20,8.7,3.3,1,64,0,14,17,11,1.07,7,10,-3,-0.91,-1.6,5.5,6.8,-1.3,-0.39,-0.46,"https://fbref.com/en/players/08f48d96/Carlos-Alberto",NA
"188",NA,"2023 Botafogo (RJ)","Série A","Matheus Nascimento","BRA","FW,MF","18",5,98,20,2.9,1.1,1,70,0,4,7,6,2.4,2,0,2,1.84,1.32,2.3,0.8,1.5,1.4,1.4,"https://fbref.com/en/players/e744c3de/Matheus-Nascimento",NA
"189",NA,"2023 Botafogo (RJ)","Série A","Luis Segovia","ECU","DF","25",2,95,48,2.8,1.1,1,83,0,1,12,13,1.5,2,2,0,0,-0.57,1.6,2.8,-1.2,-1.18,-1.25,"https://fbref.com/en/players/1ae14406/Luis-Segovia",NA
"190",NA,"2023 Botafogo (RJ)","Série A","Daniel Borges","BRA","DF","29",1,45,45,1.3,0.5,0,NA,0,1,45,7,3,1,0,1,2,1.47,0.4,1,-0.6,-1.26,-1.31,"https://fbref.com/en/players/71879f82/Daniel-Borges",NA
"191",NA,"2023 Botafogo (RJ)","Série A","Gatito Fernández","PAR","GK","34",1,45,45,1.3,0.5,0,NA,0,1,45,29,0,0,1,-1,-2,-2.59,0.1,1,-0.9,-1.85,-1.91,"https://fbref.com/en/players/9a82f79a/Gatito-Fernandez",NA
"192",NA,"2023 Botafogo (RJ)","Série A","Diego Hernández","URU","FW","22",2,41,21,1.2,0.5,0,NA,0,2,21,11,2,0,1,-1,-2.2,-2.78,0.3,1.6,-1.3,-2.85,-2.91,"https://fbref.com/en/players/279cc0e8/Diego-Hernandez",NA
"193",NA,"2023 Botafogo (RJ)","Série A","Kayque","BRA","MF","22",2,27,14,0.8,0.3,0,NA,0,2,14,1,1.5,1,0,1,3.33,2.8,0.7,0.4,0.3,1.15,1.12,"https://fbref.com/en/players/54b980d6/Kayque",NA
"194",NA,"2023 Botafogo (RJ)","Série A","Mateo Ponte","URU","DF","19",1,22,22,0.6,0.2,0,NA,0,1,22,4,3,1,0,1,4.09,3.56,0.6,0.5,0.1,0.29,0.26,"https://fbref.com/en/players/981e61c1/Mateo-Ponte",NA
"195",NA,"2023 Botafogo (RJ)","Série A","Lucas Piazon","BRA","FW","29",1,20,20,0.6,0.2,0,NA,0,1,20,1,0,0,0,0,0,-0.56,0.3,0.3,0,-0.09,-0.13,"https://fbref.com/en/players/f201798c/Lucas-Piazon",NA
"196",NA,"2023 Botafogo (RJ)","Série A","Breno","BRA","MF","22",1,10,10,0.3,0.1,0,NA,0,1,10,4,3,1,0,1,9,8.47,0.3,0.1,0.2,1.58,1.55,"https://fbref.com/en/players/083374b7/Breno",NA
"197",NA,"2023 Botafogo (RJ)","Série A","Newton","BRA","DF","23",1,8,8,0.2,0.1,0,NA,0,1,8,2,1,0,0,0,0,-0.55,NA,NA,NA,NA,NA,"https://fbref.com/en/players/0c0c8329/Newton",NA
"198",NA,"2023 Botafogo (RJ)","Série A","Rai","BRA","MF","20",1,1,1,0,0,0,NA,0,1,1,13,3,0,0,0,0,-0.55,0,0,0,3.85,3.82,"https://fbref.com/en/players/2c8d3855/Rai",NA
"199",NA,"2023 Botafogo (RJ)","Série A","Douglas Borges","BRA","GK","32",0,NA,NA,NA,NA,0,NA,0,0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/55196057/Douglas-Borges",NA
"200",NA,"2023 Botafogo (RJ)","Série A","Joel Carli","ARG","DF","36",0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/00d6e369/Joel-Carli",NA
"201",NA,"2023 Botafogo (RJ)","Série A","João Fernando","BRA","GK","21",0,NA,NA,NA,NA,0,NA,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/b9f27c88/Joao-Fernando",NA
"202",NA,"2023 Botafogo (RJ)","Série A","Igo Gabriel","BRA","GK","21",0,NA,NA,NA,NA,0,NA,0,0,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/61e16f97/Igo-Gabriel",NA
"203",NA,"2023 Botafogo (RJ)","Série A","Jacob Montes","NCA","MF","24",0,NA,NA,NA,NA,0,NA,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/69678c84/Jacob-Montes",NA
"204",NA,"2023 Botafogo (RJ)","Série A","Wallison Silva","BRA","DF","21",0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/fed292fe/Wallison-Silva",NA
