"","Season","Squad","Comp","Player","Nation","Pos","Age","Mins_Per_90","Gls_Standard","Sh_Standard","SoT_Standard","SoT_percent_Standard","Sh_per_90_Standard","SoT_per_90_Standard","G_per_Sh_Standard","G_per_SoT_Standard","Dist_Standard","FK_Standard","PK_Standard","PKatt_Standard","xG_Expected","npxG_Expected","npxG_per_Sh_Expected","G_minus_xG_Expected","np:G_minus_xG_Expected","PlayerURL"
"455",NA,"2023 Corinthians","Série A","Paulinho","BRA","MF,FW","34",1.6,0,2,0,0,1.22,0,0,NA,16.7,0,0,0,0.2,0.2,0.11,-0.2,-0.2,"https://fbref.com/en/players/bb7337cc/Paulinho"
"456",NA,"2023 Corinthians","Série A","Giovane","BRA","FW","19",1.5,1,4,1,25,2.71,0.68,0.25,1,11.6,0,0,0,0.9,0.9,0.21,0.1,0.1,"https://fbref.com/en/players/1b567cdc/Giovane"
"457",NA,"2023 Corinthians","Série A","Carlos Miguel","BRA","GK","24",1.2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/84454067/Carlos-Miguel"
"458",NA,"2023 Corinthians","Série A","Fabián Balbuena","PAR","DF","31",1,0,1,0,0,1.01,0,0,NA,11.2,0,0,0,0,0,0.03,0,0,"https://fbref.com/en/players/3626f7d9/Fabian-Balbuena"
"459",NA,"2023 Corinthians","Série A","Júnior Moraes","UKR","DF","35",0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/c43e5e7e/Junior-Moraes"
"460",NA,"2023 Cruzeiro","","Rafael Cabral","BRA","GK","32",37,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/806f7a26/Rafael-Cabral"
"461",NA,"2023 Cruzeiro","","Luciano Castán","BRA","DF","33",35.7,1,24,8,33.3,0.67,0.22,0.04,0.13,11.7,0,0,0,1.3,1.3,0.05,-0.3,-0.3,"https://fbref.com/en/players/0470eeba/Luciano-Castan"
"462",NA,"2023 Cruzeiro","","Marlon","BRA","DF","25",35.5,3,23,5,21.7,0.65,0.14,0.13,0.6,24.6,6,0,0,1.3,1.2,0.05,1.7,1.8,"https://fbref.com/en/players/63969d01/Marlon"
"463",NA,"2023 Cruzeiro","","William","BRA","DF","27",29.4,0,21,3,14.3,0.71,0.1,0,0,21.8,0,0,0,1.2,1.2,0.06,-1.2,-1.2,"https://fbref.com/en/players/d4d0a9ad/William"
"464",NA,"2023 Cruzeiro","","Bruno Nascimento","BRA","FW,MF","25",31.3,8,76,27,35.5,2.43,0.86,0.08,0.22,21.2,8,2,4,9.4,6.2,0.08,-1.4,-0.2,"https://fbref.com/en/players/46411d56/Bruno-Nascimento"
"465",NA,"2023 Cruzeiro","","Neris","BRA","DF","30",23.5,0,15,4,26.7,0.64,0.17,0,0,11.5,0,0,0,0.7,0.7,0.05,-0.7,-0.7,"https://fbref.com/en/players/f961d4c2/Neris"
"466",NA,"2023 Cruzeiro","","Mateus Vital","BRA","MF","24",20.9,0,35,10,28.6,1.67,0.48,0,0,20.6,0,0,0,1.9,1.9,0.05,-1.9,-1.9,"https://fbref.com/en/players/db9c8fa4/Mateus-Vital"
"467",NA,"2023 Cruzeiro","","Machado","BRA","MF","27",25.3,1,33,11,33.3,1.3,0.43,0.03,0.09,25.4,7,0,0,2.1,2.1,0.07,-1.1,-1.1,"https://fbref.com/en/players/f9846c93/Machado"
"468",NA,"2023 Cruzeiro","","Wesley","BRA","FW,MF","23",19.7,4,48,17,35.4,2.43,0.86,0.08,0.24,14.9,0,0,0,4.7,4.7,0.1,-0.7,-0.7,"https://fbref.com/en/players/434de3a3/Wesley"
"469",NA,"2023 Cruzeiro","","Jussa","BRA","MF","26",19.6,1,21,9,42.9,1.07,0.46,0.05,0.11,23,0,0,0,1.2,1.2,0.06,-0.2,-0.2,"https://fbref.com/en/players/883f5dc8/Jussa"
"470",NA,"2023 Cruzeiro","","Lucas Silva","BRA","MF","29",16.4,0,19,4,21.1,1.16,0.24,0,0,27.7,3,0,0,0.9,0.9,0.05,-0.9,-0.9,"https://fbref.com/en/players/1c646218/Lucas-Silva"
"471",NA,"2023 Cruzeiro","","Arthur","BRA","FW,MF","24",15,3,33,12,36.4,2.2,0.8,0.09,0.25,19.5,0,0,0,3.6,3.6,0.11,-0.6,-0.6,"https://fbref.com/en/players/184ad240/Arthur"
"472",NA,"2023 Cruzeiro","","Lucas Oliveira","BRA","DF","26",14.6,1,4,1,25,0.27,0.07,0.25,1,14.3,0,0,0,0.4,0.4,0.1,0.6,0.6,"https://fbref.com/en/players/96d8b3d1/Lucas-Oliveira"
"473",NA,"2023 Cruzeiro","","Gilberto","BRA","FW","33",12.1,3,35,9,25.7,2.88,0.74,0.09,0.33,15.3,0,0,0,3.7,3.7,0.1,-0.7,-0.7,"https://fbref.com/en/players/5da22685/Gilberto"
"474",NA,"2023 Cruzeiro","","Matheus Pereira","POR","FW,MF","26",11.4,1,19,8,42.1,1.67,0.7,0.05,0.13,21.6,4,0,0,1.9,1.9,0.1,-0.9,-0.9,"https://fbref.com/en/players/b04ee927/Matheus-Pereira"
"475",NA,"2023 Cruzeiro","","Nikão","BRA","FW,MF","30",8.9,2,16,4,25,1.8,0.45,0.13,0.5,21.3,0,0,0,0.6,0.6,0.04,1.4,1.4,"https://fbref.com/en/players/a34bb194/Nikao"
"476",NA,"2023 Cruzeiro","","Ian Luccas","BRA","MF","19",5.3,0,5,2,40,0.94,0.37,0,0,17.8,0,0,0,0.7,0.7,0.13,-0.7,-0.7,"https://fbref.com/en/players/c669d0df/Ian-Luccas"
"477",NA,"2023 Cruzeiro","","Helibelton Palacios","COL","DF","29",7,0,2,0,0,0.29,0,0,NA,14.1,0,0,0,0.3,0.3,0.14,-0.3,-0.3,"https://fbref.com/en/players/ac8b2421/Helibelton-Palacios"
"478",NA,"2023 Cruzeiro","","Rafael Elias","BRA","FW","23",6,1,17,7,41.2,2.83,1.17,0.06,0.14,15.1,0,0,0,2.5,2.5,0.15,-1.5,-1.5,"https://fbref.com/en/players/31737e86/Rafael-Elias"
"479",NA,"2023 Cruzeiro","","Neto Moura","BRA","MF","26",5.5,0,7,1,14.3,1.26,0.18,0,0,22.2,0,0,0,0.4,0.4,0.06,-0.4,-0.4,"https://fbref.com/en/players/28fd3b9e/Neto-Moura"
"480",NA,"2023 Cruzeiro","","Ramiro Benetti","BRA","MF","29",4.5,1,6,2,33.3,1.33,0.44,0.17,0.5,18.5,0,0,0,0.8,0.8,0.13,0.2,0.2,"https://fbref.com/en/players/96d14fe7/Ramiro-Benetti"
"481",NA,"2023 Cruzeiro","","Richard","BRA","MF","28",3.8,0,4,1,25,1.04,0.26,0,0,13.4,0,0,0,0.4,0.4,0.1,-0.4,-0.4,"https://fbref.com/en/players/e90aa5da/Richard"
"482",NA,"2023 Cruzeiro","","João Wellington","BRA","MF","19",4.1,0,6,1,16.7,1.48,0.25,0,0,24,0,0,0,0.6,0.6,0.1,-0.6,-0.6,"https://fbref.com/en/players/62e02b9b/Joao-Wellington"
"483",NA,"2023 Cruzeiro","","Kaiki","BRA","DF,FW","19",2.5,0,1,0,0,0.39,0,0,NA,17.5,0,0,0,0,0,0.04,0,0,"https://fbref.com/en/players/1a36e9cb/Kaiki"
"484",NA,"2023 Cruzeiro","","Wallisson Luiz","BRA","MF","25",4.4,0,13,3,23.1,2.98,0.69,0,0,16.3,0,0,0,1.5,1.5,0.11,-1.5,-1.5,"https://fbref.com/en/players/8b35dc4b/Wallisson-Luiz"
"485",NA,"2023 Cruzeiro","","Henrique Dourado","BRA","FW","33",3.8,1,14,3,21.4,3.68,0.79,0.07,0.33,13.6,0,0,0,2.3,2.3,0.17,-1.3,-1.3,"https://fbref.com/en/players/9b010360/Henrique-Dourado"
"486",NA,"2023 Cruzeiro","","Stênio Toledo","BRA","FW,MF","19",3.2,0,7,4,57.1,2.16,1.23,0,0,15.5,0,0,0,1,1,0.14,-1,-1,"https://fbref.com/en/players/286defdd/Stenio-Toledo"
"487",NA,"2023 Cruzeiro","","Robert","BRA","MF,FW","17",2.1,1,10,4,40,4.84,1.94,0.1,0.25,15.5,0,0,0,1,1,0.1,0,0,"https://fbref.com/en/players/6825ea4c/Robert"
"488",NA,"2023 Cruzeiro","","João Marcelo","BRA","DF","22",1.8,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/e18b8c9e/Joao-Marcelo"
"489",NA,"2023 Cruzeiro","","Igor Marques","BRA","DF","24",1.3,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/8b364abd/Igor-Marques"
"490",NA,"2023 Cruzeiro","","Anderson","BRA","GK","24",1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/29d862d4/Anderson"
"491",NA,"2023 Cruzeiro","","Rafael Bilu","BRA","FW","23",1,0,4,0,0,4.19,0,0,NA,19,0,0,0,0.7,0.7,0.17,-0.7,-0.7,"https://fbref.com/en/players/26880429/Rafael-Bilu"
"492",NA,"2023 Cruzeiro","","Reynaldo Cesar Moraes","BRA","DF","26",0.7,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/589d070c/Reynaldo-Cesar-Moraes"
"493",NA,"2023 Cruzeiro","","Fernando Henrique","BRA","MF","21",1.5,0,4,1,25,2.75,0.69,0,0,20.2,0,0,0,1,1,0.24,-1,-1,"https://fbref.com/en/players/004fbf01/Fernando-Henrique"
"494",NA,"2023 Cruzeiro","","Paulo Vitor","BRA","MF,DF","23",1.4,0,1,1,100,0.72,0.72,0,0,26.1,0,0,0,0,0,0.02,0,0,"https://fbref.com/en/players/3ace4e2d/Paulo-Vitor"
"495",NA,"2023 Cruzeiro","","Daniel","BRA","MF","20",0.3,0,2,0,0,7.5,0,0,NA,24.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,"https://fbref.com/en/players/caa45045/Daniel"
"496",NA,"2023 Cruzeiro","","João Pedro","BRA","FW","19",0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/c70b396e/Joao-Pedro"
"497",NA,"2023 Cruzeiro","","Luis","BRA","FW","17",0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/650ca5cd/Luis"
"498",NA,"2023 Vasco da Gama","","Léo Jardim","BRA","GK","27",38,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/f5dfc256/Leo-Jardim"
"499",NA,"2023 Vasco da Gama","","Lucas Piton","BRA","DF","22",36.5,0,25,4,16,0.69,0.11,0,0,22.4,4,0,0,1,1,0.04,-1,-1,"https://fbref.com/en/players/defce7f1/Lucas-Piton"
"500",NA,"2023 Vasco da Gama","","Léo Pelé","BRA","DF","26",30.2,0,6,2,33.3,0.2,0.07,0,0,15.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,"https://fbref.com/en/players/77980eb9/Leo-Pele"
"501",NA,"2023 Vasco da Gama","","Gabriel Chaves","BRA","FW,MF","21",29,8,66,24,36.4,2.27,0.83,0.12,0.33,17.8,5,0,0,9.1,9.1,0.14,-1.1,-1.1,"https://fbref.com/en/players/c37ce1ca/Gabriel-Chaves"
"502",NA,"2023 Vasco da Gama","","Zé Gabriel","BRA","MF","24",21.5,1,13,3,23.1,0.6,0.14,0.08,0.33,28.3,0,0,0,0.5,0.5,0.04,0.5,0.5,"https://fbref.com/en/players/2879ff2a/Ze-Gabriel"
"503",NA,"2023 Vasco da Gama","","José Luis Rodríguez Bebanz","URU","DF","25",22.2,2,38,13,34.2,1.71,0.59,0.05,0.15,18.7,5,0,0,2.8,2.8,0.08,-0.8,-0.8,"https://fbref.com/en/players/6f1a7f76/Jose-Luis-Rodriguez-Bebanz"
